result_city,result_postcode,result_status,operator_name,2G,3G,4G
Nantes,44000,ok,orange,0,0,0
Nantes,44000,ok,orange,0,1,0
Nantes,44000,ok,orange,0,1,1
Nantes,44000,ok,orange,1,0,0
Nantes,44000,ok,orange,1,1,0
Nantes,44000,ok,orange,1,1,1
Nantes,44000,ok,sfr,1,1,0
Nantes,44000,ok,sfr,1,1,1
Nantes,44100,ok,sfr,1,1,1
Nantes,44200,ok,bouygues,1,0,0
Nantes,44200,ok,bouygues,1,0,1
Nantes,44200,ok,bouygues,1,1,0
Nantes,44200,ok,bouygues,1,1,1
Nantes,44200,ok,free,0,1,0
Nantes,44200,ok,free,0,1,1
Nantes,44200,ok,orange,0,0,0
Nantes,44200,ok,orange,0,1,0
Nantes,44200,ok,orange,0,1,1
Nantes,44200,ok,orange,1,0,0
Nantes,44200,ok,orange,1,0,1
Nantes,44200,ok,orange,1,1,0
Nantes,44200,ok,orange,1,1,1
Nantes,44200,ok,sfr,0,0,1
Nantes,44200,ok,sfr,0,1,0
Nantes,44200,ok,sfr,1,0,0
Nantes,44200,ok,sfr,1,1,0
Nantes,44200,ok,sfr,1,1,1
Nanteuil-en-Vallée,16700,ok,sfr,1,1,1
Nanteuil-le-Haudouin,60440,ok,orange,1,1,1
Nantiat,87140,ok,orange,0,1,1
Nantua,1130,ok,orange,1,1,0
Narbonne,11100,ok,bouygues,1,1,1
Narbonne,11100,ok,free,0,1,0
Narbonne,11100,ok,free,0,1,1
Narbonne,11100,ok,orange,0,0,0
Narbonne,11100,ok,orange,0,1,0
Narbonne,11100,ok,orange,0,1,1
Narbonne,11100,ok,orange,1,1,0
Narbonne,11100,ok,orange,1,1,1
Narbonne,11100,ok,sfr,1,1,0
Narbonne,11100,ok,sfr,1,1,1
Nasbinals,48260,ok,free,0,1,1
Naucelle,12800,ok,orange,1,1,0
Naucelles,15250,ok,sfr,1,1,1
Nauroy,2420,ok,orange,0,0,0
Neauphle-le-Château,78640,ok,bouygues,1,0,1
Neauphle-le-Château,78640,ok,sfr,1,1,1
Neffiès,34320,ok,bouygues,1,1,1
Nemours,77140,ok,free,0,1,0
Nemours,77140,ok,orange,1,1,0
Nesles,62152,ok,sfr,1,1,1
Nesmy,85310,ok,bouygues,1,1,1
Nesmy,85310,ok,sfr,1,1,1
Neublans-Abergement,39120,ok,sfr,1,1,1
Neuf-Marché,76220,ok,bouygues,1,1,1
Neufchef,57700,ok,bouygues,1,1,0
Neufchef,57700,ok,bouygues,1,1,1
Neufchef,57700,ok,free,0,1,0
Neufchef,57700,ok,orange,0,1,1
Neufchef,57700,ok,orange,1,1,1
Neufchâteau,88300,ok,orange,1,1,1
Neufchâtel-Hardelot,62152,ok,free,0,1,1
Neufchâtel-Hardelot,62152,ok,orange,1,1,0
Neufchâtel-Hardelot,62152,ok,orange,1,1,1
Neuilly-Plaisance,93360,ok,bouygues,1,1,1
Neuilly-Plaisance,93360,ok,orange,1,1,1
Neuilly-Plaisance,93360,ok,sfr,1,1,1
Neuilly-Saint-Front,2470,ok,orange,1,1,0
Neuilly-le-Réal,3340,ok,free,0,1,0
Neuilly-sur-Marne,93330,ok,free,0,1,1
Neuilly-sur-Marne,93330,ok,orange,0,0,0
Neuilly-sur-Marne,93330,ok,orange,0,1,0
Neuilly-sur-Marne,93330,ok,orange,1,0,0
Neuilly-sur-Marne,93330,ok,orange,1,1,1
Neuilly-sur-Marne,93330,ok,sfr,0,1,0
Neuilly-sur-Seine,92200,ok,orange,1,1,0
Neuilly-sur-Seine,92200,ok,sfr,1,1,0
Neuillé-Pont-Pierre,37360,ok,free,0,1,0
Neuillé-Pont-Pierre,37360,ok,orange,0,1,0
Neuillé-Pont-Pierre,37360,ok,sfr,1,1,0
Neulliac,56300,ok,sfr,1,1,0
Neung-sur-Beuvron,41210,ok,orange,0,0,0
Neung-sur-Beuvron,41210,ok,sfr,1,1,1
Neussargues en Pinatelle,15170,ok,sfr,1,1,1
Neuvic,24190,ok,sfr,1,1,1
Neuville-Saint-Rémy,59554,ok,bouygues,1,1,1
Neuville-Saint-Rémy,59554,ok,orange,1,1,1
Neuville-Saint-Rémy,59554,ok,sfr,1,1,1
Neuville-Saint-Vaast,62580,ok,bouygues,1,1,1
Neuville-aux-Bois,45170,ok,free,0,1,0
Neuville-de-Poitou,86170,ok,bouygues,1,1,1
Neuville-de-Poitou,86170,ok,sfr,1,1,0
Neuville-de-Poitou,86170,ok,sfr,1,1,1
Neuville-sur-Escaut,59293,ok,free,0,1,1
Neuville-sur-Escaut,59293,ok,orange,1,1,1
Neuville-sur-Escaut,59293,ok,sfr,1,1,1
Neuville-sur-Saône,69250,ok,bouygues,1,0,0
Neuville-sur-Saône,69250,ok,bouygues,1,1,1
Neuville-sur-Saône,69250,ok,free,0,1,1
Neuville-sur-Seine,10250,ok,sfr,1,1,0
Neuvy-Saint-Sépulchre,36230,ok,bouygues,1,1,1
Neuvy-au-Houlme,61210,ok,sfr,1,1,0
Neuvéglise-sur-Truyère,15260,ok,orange,1,1,1
Neuvéglise-sur-Truyère,15260,ok,sfr,1,1,1
Nevers,58000,ok,free,0,1,0
Nevers,58000,ok,free,0,1,1
Nevers,58000,ok,orange,1,0,0
Nevers,58000,ok,orange,1,1,0
Nevers,58000,ok,orange,1,1,1
Nevers,58000,ok,sfr,1,1,1
Nexon,87800,ok,bouygues,1,1,1
Nibelle,45340,ok,bouygues,1,1,1
Nice,6000,ok,bouygues,0,1,0
Nice,6000,ok,bouygues,1,0,0
Nice,6000,ok,bouygues,1,1,0
Nice,6000,ok,bouygues,1,1,1
Nice,6000,ok,free,0,1,0
Nice,6000,ok,free,0,1,1
Nice,6000,ok,orange,0,0,0
Nice,6000,ok,orange,0,0,1
Nice,6000,ok,orange,0,1,0
Nice,6000,ok,orange,0,1,1
Nice,6000,ok,orange,1,0,0
Nice,6000,ok,orange,1,1,0
Nice,6000,ok,orange,1,1,1
Nice,6000,ok,sfr,0,0,1
Nice,6000,ok,sfr,0,1,0
Nice,6000,ok,sfr,0,1,1
Nice,6000,ok,sfr,1,0,0
Nice,6000,ok,sfr,1,0,1
Nice,6000,ok,sfr,1,1,0
Nice,6000,ok,sfr,1,1,1
Nice,6100,ok,orange,1,1,1
Nice,6100,ok,sfr,1,0,0
Nice,6100,ok,sfr,1,1,0
Nice,6200,ok,bouygues,0,1,0
Nice,6200,ok,bouygues,0,1,1
Nice,6200,ok,bouygues,1,0,0
Nice,6200,ok,bouygues,1,0,1
Nice,6200,ok,bouygues,1,1,0
Nice,6200,ok,bouygues,1,1,1
Nice,6200,ok,free,0,1,0
Nice,6200,ok,free,0,1,1
Nice,6200,ok,orange,0,0,0
Nice,6200,ok,orange,0,0,1
Nice,6200,ok,orange,0,1,0
Nice,6200,ok,orange,0,1,1
Nice,6200,ok,orange,1,0,0
Nice,6200,ok,orange,1,1,0
Nice,6200,ok,orange,1,1,1
Nice,6200,ok,sfr,0,0,1
Nice,6200,ok,sfr,0,1,0
Nice,6200,ok,sfr,0,1,1
Nice,6200,ok,sfr,1,0,0
Nice,6200,ok,sfr,1,0,1
Nice,6200,ok,sfr,1,1,0
Nice,6200,ok,sfr,1,1,1
Niederhausbergen,67207,ok,sfr,1,1,1
Niedernai,67210,ok,sfr,1,1,1
Nieppe,59850,ok,free,0,1,1
Nieppe,59850,ok,sfr,1,1,0
Nieuil,16270,ok,free,0,1,1
Nieuil,16270,ok,sfr,1,1,1
Nieul,87510,ok,bouygues,1,1,1
Nieul-sur-Mer,17137,ok,sfr,0,1,0
Nieul-sur-Mer,17137,ok,sfr,1,1,1
Niherne,36250,ok,orange,0,1,0
Niort,79000,ok,bouygues,1,1,1
Niort,79000,ok,free,0,1,0
Niort,79000,ok,orange,0,1,0
Niort,79000,ok,sfr,1,1,0
Niort,79000,ok,sfr,1,1,1
Niort-de-Sault,11140,ok,bouygues,1,1,1
Nitting,57790,ok,free,0,1,0
Nitting,57790,ok,orange,0,1,0
Nitting,57790,ok,sfr,1,1,0
Nivigne et Suran,1250,ok,bouygues,1,1,0
Nivigne et Suran,1250,ok,sfr,1,1,0
Nivolas-Vermelle,38300,ok,bouygues,1,1,1
Nivolas-Vermelle,38300,ok,free,0,1,1
Nivolas-Vermelle,38300,ok,sfr,1,1,1
Niévroz,1120,ok,bouygues,1,1,1
Noaillan,33730,ok,free,0,1,1
Noailles,19600,ok,bouygues,1,1,1
Noailles,19600,ok,orange,1,1,1
Noailles,19600,ok,sfr,1,1,1
Nocario,20229,ok,orange,1,1,1
Nogent,52800,ok,free,0,1,1
Nogent-le-Roi,28210,ok,bouygues,1,1,0
Nogent-le-Roi,28210,ok,free,0,1,0
Nogent-le-Roi,28210,ok,free,0,1,1
Nogent-le-Roi,28210,ok,orange,0,1,0
Nogent-le-Roi,28210,ok,sfr,1,1,0
Nogent-sur-Marne,94130,ok,bouygues,1,1,0
Nogent-sur-Marne,94130,ok,bouygues,1,1,1
Nogent-sur-Marne,94130,ok,orange,0,1,1
Nogent-sur-Marne,94130,ok,orange,1,1,1
Nogent-sur-Marne,94130,ok,sfr,0,1,0
Nogent-sur-Marne,94130,ok,sfr,1,0,0
Nogent-sur-Marne,94130,ok,sfr,1,1,1
Nogent-sur-Oise,60180,ok,orange,1,1,1
Nogent-sur-Oise,60180,ok,sfr,0,1,0
Nogent-sur-Vernisson,45290,ok,bouygues,1,1,1
Nogent-sur-Vernisson,45290,ok,orange,1,1,0
Nogent-sur-Vernisson,45290,ok,sfr,1,1,1
Nohanent,63830,ok,orange,1,1,0
Noisiel,77186,ok,orange,1,0,0
Noisiel,77186,ok,orange,1,1,0
Noisiel,77186,ok,sfr,1,1,0
Noisy-le-Grand,93160,ok,orange,0,1,0
Noisy-le-Grand,93160,ok,orange,0,1,1
Noisy-le-Grand,93160,ok,orange,1,1,1
Noisy-le-Grand,93160,ok,sfr,1,1,1
Noisy-le-Roi,78590,ok,bouygues,1,1,1
Noisy-le-Sec,93130,ok,sfr,1,1,1
Noisy-sur-École,77123,ok,bouygues,1,1,1
Nommay,25600,ok,orange,1,1,1
Nontron,24300,ok,bouygues,1,1,1
Nontron,24300,ok,free,0,1,1
Nontron,24300,ok,orange,1,1,1
Nordhouse,67150,ok,free,0,1,1
Nordhouse,67150,ok,orange,1,1,0
Norges-la-Ville,21490,ok,orange,0,0,0
Notre-Dame-de-Bellecombe,73590,ok,orange,1,1,1
Notre-Dame-de-Bondeville,76960,ok,sfr,1,1,1
Notre-Dame-de-Monts,85690,ok,bouygues,1,0,0
Notre-Dame-de-Riez,85270,ok,free,0,1,0
Nouart,8240,ok,bouygues,1,1,1
Nouart,8240,ok,sfr,1,1,1
Nouilly,57645,ok,bouygues,1,0,0
Nouilly,57645,ok,bouygues,1,1,0
Nouilly,57645,ok,bouygues,1,1,1
Nouilly,57645,ok,free,0,1,0
Nouilly,57645,ok,free,0,1,1
Nouilly,57645,ok,orange,0,1,0
Nouilly,57645,ok,orange,0,1,1
Nouilly,57645,ok,orange,1,1,0
Nouilly,57645,ok,orange,1,1,1
Nouilly,57645,ok,sfr,0,0,1
Nouilly,57645,ok,sfr,1,1,0
Nouilly,57645,ok,sfr,1,1,1
Nousty,64420,ok,orange,0,1,1
Nousty,64420,ok,orange,1,1,0
Nousty,64420,ok,orange,1,1,1
Nousty,64420,ok,sfr,1,1,1
Nouvion,80860,ok,orange,1,1,1
Nouvoitou,35410,ok,bouygues,1,1,1
Nouzilly,37380,ok,orange,1,1,0
Nouâtre,37800,ok,sfr,1,1,1
Noves,13550,ok,bouygues,1,1,1
Noves,13550,ok,free,0,1,1
Noves,13550,ok,orange,0,1,0
Noves,13550,ok,orange,1,1,0
Noves,13550,ok,sfr,1,1,0
Noves,13550,ok,sfr,1,1,1
Noyal-Châtillon-sur-Seiche,35230,ok,orange,1,1,0
Noyal-Pontivy,56920,ok,free,0,1,1
Noyant-Villages,49490,ok,orange,1,1,0
Noyant-Villages,49490,ok,sfr,1,0,0
Noyant-Villages,49490,ok,sfr,1,1,1
Noyarey,38360,ok,bouygues,1,1,1
Noyelles-sous-Lens,62221,ok,orange,1,1,0
Noyelles-sur-Escaut,59159,ok,orange,1,1,1
Noyers-sur-Cher,41140,ok,orange,1,1,1
Nozay,44170,ok,bouygues,1,1,1
Nozay,91620,ok,free,0,1,1
Nozay,91620,ok,orange,1,1,1
Nueil-les-Aubiers,79250,ok,orange,1,0,0
Nègrepelisse,82800,ok,bouygues,1,1,1
Néant-sur-Yvel,56430,ok,bouygues,1,1,0
Néant-sur-Yvel,56430,ok,sfr,1,1,0
Nébian,34800,ok,bouygues,1,1,1
Nébian,34800,ok,free,0,1,1
Nébian,34800,ok,sfr,1,1,1
Nérac,47600,ok,orange,1,1,0
Néris-les-Bains,3310,ok,orange,1,1,1
Néré,17510,ok,bouygues,1,1,0
Néré,17510,ok,sfr,1,1,0
Néré,17510,ok,sfr,1,1,1
Névian,11200,ok,free,0,1,1
Névian,11200,ok,sfr,1,1,0
Néville,76460,ok,bouygues,1,1,1
Nîmes,30000,ok,orange,1,1,0
Nîmes,30000,ok,sfr,1,0,0
Nîmes,30900,ok,orange,0,1,1
Nœux-les-Mines,62290,ok,free,0,1,0
Nœux-les-Mines,62290,ok,orange,1,1,1
Oberhausbergen,67205,ok,free,0,1,1
Oberhausbergen,67205,ok,orange,0,1,0
Oberhausbergen,67205,ok,orange,1,1,0
Oberhausbergen,67205,ok,sfr,1,1,1
Oberlauterbach,67160,ok,bouygues,1,1,1
Obernai,67210,ok,orange,0,0,0
Obernai,67210,ok,sfr,1,1,1
Oblinghem,62920,ok,sfr,1,1,1
Odos,65310,ok,bouygues,1,1,1
Odos,65310,ok,free,0,1,1
Offekerque,62370,ok,free,0,1,1
Offemont,90300,ok,orange,1,0,0
Oignies,62590,ok,bouygues,1,1,1
Oignies,62590,ok,sfr,1,1,1
Oissel,76350,ok,orange,0,1,0
Oissel,76350,ok,sfr,1,1,1
Oissery,77178,ok,orange,1,1,1
Olemps,12510,ok,bouygues,1,1,1
Olemps,12510,ok,free,0,1,0
Olemps,12510,ok,orange,0,1,1
Olemps,12510,ok,sfr,0,1,0
Olemps,12510,ok,sfr,1,1,0
Olemps,12510,ok,sfr,1,1,1
Olivet,45160,ok,orange,0,0,0
Ollainville,91340,ok,sfr,1,1,1
Ollioules,83190,ok,bouygues,1,0,0
Ollioules,83190,ok,bouygues,1,1,0
Ollioules,83190,ok,bouygues,1,1,1
Ollioules,83190,ok,free,0,1,0
Ollioules,83190,ok,free,0,1,1
Ollioules,83190,ok,orange,0,0,0
Ollioules,83190,ok,orange,1,1,0
Ollioules,83190,ok,orange,1,1,1
Ollioules,83190,ok,sfr,1,1,0
Olonzac,34210,ok,bouygues,1,1,1
Olonzac,34210,ok,orange,0,1,0
Olonzac,34210,ok,sfr,1,1,0
Oloron-Sainte-Marie,64400,ok,free,0,1,0
Ombrée d'Anjou,49420,ok,free,0,1,0
Ombrée d'Anjou,49420,ok,orange,1,1,1
Ombrée d'Anjou,49420,ok,sfr,1,0,1
Omessa,20236,ok,bouygues,1,1,1
Oms,66400,ok,bouygues,1,1,1
Oms,66400,ok,free,0,1,1
Ondres,40440,ok,free,0,1,1
Onet-le-Château,12850,ok,bouygues,1,1,0
Onet-le-Château,12850,ok,orange,1,1,0
Onnaing,59264,ok,sfr,0,1,0
Onnaing,59264,ok,sfr,1,1,0
Oradour-sur-Glane,87520,ok,free,0,1,1
Oradour-sur-Vayres,87150,ok,free,0,1,1
Oradour-sur-Vayres,87150,ok,orange,1,1,1
Oraison,4700,ok,bouygues,1,1,1
Oraison,4700,ok,free,0,1,1
Oraison,4700,ok,orange,1,0,0
Orange,84100,ok,bouygues,1,1,0
Orange,84100,ok,bouygues,1,1,1
Orange,84100,ok,free,0,1,0
Orange,84100,ok,free,0,1,1
Orange,84100,ok,orange,0,0,0
Orange,84100,ok,orange,0,1,0
Orange,84100,ok,orange,0,1,1
Orange,84100,ok,orange,1,0,0
Orange,84100,ok,orange,1,1,0
Orange,84100,ok,orange,1,1,1
Orange,84100,ok,sfr,0,1,0
Orange,84100,ok,sfr,1,1,0
Orange,84100,ok,sfr,1,1,1
Orbec,14290,ok,bouygues,1,1,0
Orbec,14290,ok,sfr,1,1,1
Orbey,68370,ok,orange,1,1,0
Orbigny,37460,ok,orange,1,1,0
Orbigny,37460,ok,orange,1,1,1
Orcet,63670,ok,bouygues,1,1,1
Orcet,63670,ok,orange,1,1,1
Orchies,59310,ok,orange,1,1,1
Orchies,59310,ok,sfr,1,1,1
Orges,52120,ok,sfr,1,1,1
Orgeval,78630,ok,bouygues,1,1,1
Orgeval,78630,ok,orange,1,1,1
Orgeval,78630,ok,sfr,1,1,0
Orgnac-l'Aven,7150,ok,free,0,1,0
Origny-en-Thiérache,2550,ok,orange,0,1,1
Orly,94310,ok,orange,1,1,0
Orléans,45000,ok,bouygues,1,1,1
Orléans,45000,ok,free,0,1,0
Orléans,45000,ok,free,0,1,1
Orléans,45000,ok,sfr,1,1,1
Orléans,45100,ok,bouygues,1,0,0
Orléans,45100,ok,bouygues,1,1,0
Orléans,45100,ok,bouygues,1,1,1
Orléans,45100,ok,free,0,1,0
Orléans,45100,ok,free,0,1,1
Orléans,45100,ok,orange,0,0,0
Orléans,45100,ok,orange,0,1,0
Orléans,45100,ok,orange,0,1,1
Orléans,45100,ok,orange,1,0,0
Orléans,45100,ok,orange,1,1,0
Orléans,45100,ok,orange,1,1,1
Orléans,45100,ok,sfr,0,0,1
Orléans,45100,ok,sfr,0,1,0
Orléans,45100,ok,sfr,0,1,1
Orléans,45100,ok,sfr,1,0,0
Orléans,45100,ok,sfr,1,0,1
Orléans,45100,ok,sfr,1,1,0
Orléans,45100,ok,sfr,1,1,1
Orléat,63190,ok,sfr,1,1,0
Ormes,45140,ok,bouygues,1,1,1
Ormes,45140,ok,sfr,1,1,1
Ormoy,89400,ok,bouygues,1,1,0
Ormoy,89400,ok,sfr,0,1,0
Ornans,25290,ok,free,0,1,1
Ornex,1210,ok,free,0,1,1
Ornex,1210,ok,orange,0,1,1
Orsan,30200,ok,bouygues,1,0,0
Orsan,30200,ok,bouygues,1,1,0
Orsan,30200,ok,orange,0,1,0
Orsan,30200,ok,sfr,1,1,0
Orsan,30200,ok,sfr,1,1,1
Orsay,91400,ok,sfr,1,1,1
Orschwiller,67600,ok,bouygues,1,1,1
Orschwiller,67600,ok,sfr,1,1,1
Orthez,64300,ok,free,0,1,0
Orval,18200,ok,orange,1,1,0
Orvault,44700,ok,bouygues,1,1,1
Orville,21260,ok,bouygues,1,1,1
Orville,21260,ok,sfr,1,1,1
Orée d'Anjou,49270,ok,free,0,1,0
Orée d'Anjou,49270,ok,orange,1,1,1
Orée d'Anjou,49530,ok,bouygues,1,1,0
Orée d'Anjou,49530,ok,free,0,1,1
Orée d'Anjou,49530,ok,sfr,1,1,1
Osly-Courtil,2290,ok,free,0,1,0
Osny,95520,ok,bouygues,1,1,1
Osny,95520,ok,orange,1,1,1
Osny,95520,ok,sfr,0,0,1
Osny,95520,ok,sfr,1,1,1
Ossun,65380,ok,bouygues,1,1,1
Ossun,65380,ok,sfr,1,1,1
Ossès,64780,ok,bouygues,1,1,1
Ossès,64780,ok,sfr,1,1,0
Osséja,66340,ok,orange,1,1,0
Osthoffen,67990,ok,orange,1,1,1
Ostricourt,59162,ok,bouygues,1,1,0
Ostricourt,59162,ok,free,0,1,0
Ostricourt,59162,ok,sfr,1,1,0
Ostwald,67540,ok,orange,1,1,0
Ostwald,67540,ok,orange,1,1,1
Othis,77280,ok,bouygues,1,1,1
Othis,77280,ok,sfr,1,1,1
Otterswiller,67700,ok,orange,1,1,1
Ouangani,97670,ok,sfr,1,1,0
Ouangani,97670,ok,sfr,1,1,1
Oucques La Nouvelle,41290,ok,sfr,1,1,1
Oudon,44521,ok,free,0,1,1
Ouistreham,14150,ok,sfr,1,1,0
Oulchy-le-Château,2210,ok,free,0,1,1
Ourouer-les-Bourdelins,18350,ok,bouygues,1,1,1
Ourton,62460,ok,bouygues,1,1,0
Ourton,62460,ok,orange,1,1,1
Ousson-sur-Loire,45250,ok,bouygues,1,1,0
Ousson-sur-Loire,45250,ok,bouygues,1,1,1
Ousson-sur-Loire,45250,ok,free,0,1,0
Ousson-sur-Loire,45250,ok,free,0,1,1
Ousson-sur-Loire,45250,ok,orange,0,1,0
Ousson-sur-Loire,45250,ok,orange,1,0,1
Ousson-sur-Loire,45250,ok,orange,1,1,0
Ousson-sur-Loire,45250,ok,orange,1,1,1
Ousson-sur-Loire,45250,ok,sfr,1,1,0
Ousson-sur-Loire,45250,ok,sfr,1,1,1
Oust,9140,ok,bouygues,1,1,0
Oust,9140,ok,orange,0,1,0
Oust,9140,ok,orange,1,1,0
Oust,9140,ok,sfr,1,1,0
Ouzouer-sur-Loire,45570,ok,orange,1,1,0
Ouzouer-sur-Trézée,45250,ok,bouygues,1,0,0
Ouzouer-sur-Trézée,45250,ok,bouygues,1,1,1
Ouzouer-sur-Trézée,45250,ok,free,0,1,0
Ouzouer-sur-Trézée,45250,ok,orange,0,0,0
Ouzouer-sur-Trézée,45250,ok,orange,0,1,1
Ouzouer-sur-Trézée,45250,ok,orange,1,1,0
Ouzouer-sur-Trézée,45250,ok,orange,1,1,1
Ouzouer-sur-Trézée,45250,ok,sfr,1,0,0
Ouzouer-sur-Trézée,45250,ok,sfr,1,1,0
Ouzouer-sur-Trézée,45250,ok,sfr,1,1,1
Oyonnax,1100,ok,bouygues,1,1,1
Ozoir-la-Ferrière,77330,ok,bouygues,1,1,0
Ozoir-la-Ferrière,77330,ok,bouygues,1,1,1
Ozoir-la-Ferrière,77330,ok,free,0,1,1
Ozoir-la-Ferrière,77330,ok,orange,0,1,0
Ozoir-la-Ferrière,77330,ok,orange,0,1,1
Ozoir-la-Ferrière,77330,ok,orange,1,1,0
Ozoir-la-Ferrière,77330,ok,orange,1,1,1
Ozoir-la-Ferrière,77330,ok,sfr,1,1,1
Paillencourt,59295,ok,bouygues,1,1,1
Palaiseau,91120,ok,orange,1,1,0
Palaiseau,91120,ok,sfr,1,1,0
Palaja,11570,ok,bouygues,1,1,1
Palaja,11570,ok,free,0,1,1
Palaminy,31220,ok,bouygues,1,1,1
Pamandzi,97615,ok,orange,1,1,0
Pamiers,9100,ok,orange,1,1,1
Pamiers,9100,ok,sfr,0,1,1
Pampelonne,81190,ok,free,0,1,1
Panissières,42360,ok,bouygues,1,1,1
Panissières,42360,ok,free,0,1,1
Panissières,42360,ok,sfr,1,1,1
Panjas,32110,ok,orange,1,1,1
Papara,98712,ok,bouygues,1,1,1
Papara,98712,ok,sfr,1,1,1
Paradou,13520,ok,bouygues,1,1,1
Paradou,13520,ok,sfr,1,1,0
Paray-Vieille-Poste,91550,ok,orange,1,1,1
Parcoul-Chenaud,24410,ok,free,0,1,0
Pardaillan,47120,ok,sfr,1,1,1
Pardies,64150,ok,orange,1,1,1
Parempuyre,33290,ok,orange,1,1,0
Parempuyre,33290,ok,sfr,0,1,1
Parempuyre,33290,ok,sfr,1,1,1
Parentis-en-Born,40160,ok,bouygues,1,1,1
Parentis-en-Born,40160,ok,sfr,1,1,1
Pargues,10210,ok,bouygues,1,1,0
Pargues,10210,ok,bouygues,1,1,1
Parigné-l'Évêque,72250,ok,free,0,1,0
Parigné-l'Évêque,72250,ok,orange,0,1,0
Parigné-l'Évêque,72250,ok,sfr,1,1,1
Parigné-sur-Braye,53100,ok,orange,1,1,1
Parigné-sur-Braye,53100,ok,sfr,1,1,1
Paris,75001,ok,bouygues,1,0,0
Paris,75001,ok,bouygues,1,1,0
Paris,75001,ok,bouygues,1,1,1
Paris,75001,ok,free,0,1,1
Paris,75001,ok,sfr,1,1,0
Paris,75001,ok,sfr,1,1,1
Paris,75002,ok,sfr,1,1,0
Paris,75003,ok,bouygues,1,1,1
Paris,75003,ok,orange,1,1,0
Paris,75003,ok,orange,1,1,1
Paris,75004,ok,bouygues,1,1,1
Paris,75004,ok,orange,0,1,1
Paris,75004,ok,orange,1,1,1
Paris,75004,ok,sfr,1,1,1
Paris,75005,ok,bouygues,1,1,1
Paris,75005,ok,free,0,1,0
Paris,75005,ok,free,0,1,1
Paris,75005,ok,orange,0,0,0
Paris,75005,ok,orange,0,1,0
Paris,75005,ok,orange,1,1,0
Paris,75005,ok,orange,1,1,1
Paris,75005,ok,sfr,1,1,0
Paris,75005,ok,sfr,1,1,1
Paris,75006,ok,bouygues,1,0,0
Paris,75006,ok,bouygues,1,0,1
Paris,75006,ok,bouygues,1,1,0
Paris,75006,ok,bouygues,1,1,1
Paris,75006,ok,free,0,1,0
Paris,75006,ok,free,0,1,1
Paris,75006,ok,orange,0,0,0
Paris,75006,ok,orange,0,1,0
Paris,75006,ok,orange,0,1,1
Paris,75006,ok,orange,1,0,0
Paris,75006,ok,orange,1,1,0
Paris,75006,ok,orange,1,1,1
Paris,75006,ok,sfr,0,1,1
Paris,75006,ok,sfr,1,0,0
Paris,75006,ok,sfr,1,1,0
Paris,75006,ok,sfr,1,1,1
Paris,75007,ok,bouygues,1,1,1
Paris,75007,ok,sfr,1,1,0
Paris,75008,ok,bouygues,1,0,0
Paris,75008,ok,bouygues,1,1,0
Paris,75008,ok,bouygues,1,1,1
Paris,75008,ok,free,0,1,0
Paris,75008,ok,free,0,1,1
Paris,75008,ok,orange,0,0,0
Paris,75008,ok,orange,0,1,0
Paris,75008,ok,orange,0,1,1
Paris,75008,ok,orange,1,1,0
Paris,75008,ok,orange,1,1,1
Paris,75008,ok,sfr,0,1,1
Paris,75008,ok,sfr,1,1,0
Paris,75008,ok,sfr,1,1,1
Paris,75009,ok,bouygues,1,1,1
Paris,75009,ok,free,0,1,1
Paris,75009,ok,sfr,1,1,0
Paris,75009,ok,sfr,1,1,1
Paris,75011,ok,orange,1,1,0
Paris,75011,ok,orange,1,1,1
Paris,75011,ok,sfr,0,1,1
Paris,75012,ok,bouygues,1,1,0
Paris,75012,ok,bouygues,1,1,1
Paris,75012,ok,free,0,1,0
Paris,75012,ok,free,0,1,1
Paris,75012,ok,orange,0,1,0
Paris,75012,ok,orange,0,1,1
Paris,75012,ok,orange,1,0,0
Paris,75012,ok,orange,1,0,1
Paris,75012,ok,orange,1,1,0
Paris,75012,ok,orange,1,1,1
Paris,75012,ok,sfr,0,0,1
Paris,75012,ok,sfr,1,1,0
Paris,75012,ok,sfr,1,1,1
Paris,75013,ok,orange,1,1,0
Paris,75013,ok,sfr,1,1,0
Paris,75013,ok,sfr,1,1,1
Paris,75014,ok,bouygues,1,1,0
Paris,75014,ok,orange,0,1,0
Paris,75014,ok,sfr,0,1,0
Paris,75014,ok,sfr,1,1,0
Paris,75014,ok,sfr,1,1,1
Paris,75015,ok,bouygues,1,1,0
Paris,75015,ok,bouygues,1,1,1
Paris,75015,ok,free,0,1,0
Paris,75015,ok,free,0,1,1
Paris,75015,ok,orange,0,1,0
Paris,75015,ok,orange,1,1,0
Paris,75015,ok,orange,1,1,1
Paris,75015,ok,sfr,1,1,1
Paris,75016,ok,bouygues,1,0,0
Paris,75016,ok,bouygues,1,1,1
Paris,75016,ok,free,0,1,0
Paris,75016,ok,free,0,1,1
Paris,75016,ok,orange,0,1,0
Paris,75016,ok,orange,0,1,1
Paris,75016,ok,orange,1,1,0
Paris,75016,ok,orange,1,1,1
Paris,75016,ok,sfr,1,0,0
Paris,75016,ok,sfr,1,1,0
Paris,75016,ok,sfr,1,1,1
Paris,75017,ok,bouygues,1,1,0
Paris,75017,ok,bouygues,1,1,1
Paris,75017,ok,free,0,1,1
Paris,75017,ok,orange,0,0,0
Paris,75017,ok,orange,0,0,1
Paris,75017,ok,orange,1,1,1
Paris,75017,ok,sfr,1,1,0
Paris,75017,ok,sfr,1,1,1
